Organization Name,Organization Name URL,Full Description,Website,Industries,Headquarters Location,Description,CB Rank (Company),Founded Date,Founded Date Precision,Number of Employees,Monthly Visits,Headquarters Regions,Postal Code,Diversity Spotlight,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Actively Hiring,Number of Sub-Orgs,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Industry Groups,Number of Founders,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Contact Job Departments,Number of Contacts,Number of Private Contacts,Average Visits (6 months),Monthly Visits Growth,Estimated Revenue Range,School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Number of Alumni,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors
Esety,https://www.crunchbase.com/organization/esety,"Esety is produces locks, keys, and duplicator machine for keys.",http://www.esety.com/,"Building Material, Manufacturing","Vittorio Veneto, Veneto, Italy","Esety is produces locks, keys, and duplicator machine for keys.","3,664,938",1770-01-01,year,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",31029,,Closed,2007-01-01,day,2007-01-01,day,For Profit,,,,,+39 0438 91 22 75,,,,,,,,,,,,,,,,"Manufacturing, Real Estate",,,,M&A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eSharing,https://www.crunchbase.com/organization/esharing,Share unlimited pictures and videos with the people of your life. No more sending limits for iPhone and iPad! Share unlimited pictures and videos with the people of your life. No more sending limits for iPhone and iPad - Start sharing today: bit.ly/19n7uOw,http://esharing.us/,Apps,"Roma, Lazio, Italy",eSharing is a mobile app company.,"3,681,036",,,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,Closed,,,,none,For Profit,https://twitter.com/eSharing_app,https://www.facebook.com/Esharing-Share-Unlimited-Moments-549739038428297/,,,,,,,,,,,,,,,,,,,"Apps, Software",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Etalianlife,https://www.crunchbase.com/organization/etalianlife,,http://www.etalianlife.com,"Leisure, Lifestyle, Travel","Roma, Lazio, Italy",Offers genuine and unique off-the-beaten-path experiences based on Italian lifestyle and heritage to leisure travellers visiting Italy,"3,417,092",2014-02-13,day,1-10,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",186,,Closed,,,,none,For Profit,,,,info@etalianlife.it,,2,,,,,,,,,,,,,,,"Community and Lifestyle, Travel and Tourism",,,,,,,,,,,,,,,Less than $1M,,,,,,,,,,,,,,,,,,,
EuPharmed,https://www.crunchbase.com/organization/eupharmed,"EuPharmed s.r.l. develops and markets pharmaceutical products, over-the-counter products and parapharmaceuticals, nutraceuticals, and medical devices. It specializes in the ophthalmological sector. The company offers products for the treatment of various ocular pathologies and ophtalmic diseases.",http://www.eupharmed.it/,"Biotechnology, Manufacturing, Nutraceutical, Pharmaceutical","Pero, Veneto, Italy",EuPharmed is develops and markets pharmaceutical products.,"1,136,432",2001-01-01,year,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",MI 20016,,Closed,2013-12-06,day,,none,For Profit,,,,,+390284193990,,,,,,,,,,,,,,,,"Biotechnology, Health Care, Manufacturing, Science and Engineering",,,,M&A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eurocoating,https://www.crunchbase.com/organization/eurocoating,,http://www.coorstekmedical.com,"3D Printing, Manufacturing, Medical","Trento, Trentino-Alto Adige, Italy",Eurocoating is a  global leaders in the production and application of plasma spray coatings and additive manufacturing technologies.,"1,706,558",1973-01-01,day,501-1000,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,Closed,,,,none,For Profit,,,https://www.linkedin.com/company/coorstek-medical,,877-583-0677,,,,,,,,,,,,,,,,"Health Care, Manufacturing",,,,,,,,,,"Engineering, Finance, Human Resources, Legal, Operations, Sales",39,,,,,,,,,,,,,,,,,,,,,,,
Euticals,https://www.crunchbase.com/organization/euticals,"Euticals is a chemical company focused on Active Pharmaceutical Ingredients (APIs), Custom Synthesis and Fine Chemicals projects and products. Today Euticals Group is one of the leading players in the Pharmaceutical & Fine Chemicals Industry with a global scale production and diversified manufacturing plants, offering multiple technology platforms. Euticals' mission is to be the partner of choice for pharmaceutical and related chemical industries, by supplying its API portfolio and providing custom manufacturing and custom synthesis with large industrial capacity and broad R&D developmental capabilities.",http://www.euticals.com/,"Chemical, Manufacturing, Pharmaceutical","Lodi, Lombardia, Italy",Euticals specializing in custom synthesis and the manufacture of active pharmaceutical ingredients or APIs.,"753,200",1946-01-01,year,501-1000,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",26900,,Closed,2016-05-05,day,2016-05-05,day,For Profit,,,https://www.linkedin.com/company/euticals-spa,,3903714902356,29,,,,,,,,,,,,,,,"Health Care, Manufacturing, Science and Engineering",,,,M&A,,,,,,"Engineering, Management, Operations",12,,,,,,,,,,,,,,,,,,,,,,,
Ev Industrial,https://www.crunchbase.com/organization/ev-industrial,,https://www.evindustrial.it,"Logistics, Rental, Transportation","Ca De' Mari, Lombardia, Italy",Ev Industrial offers advanced solutions for transport companies.,"3,104,981",1979-01-01,year,11-50,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,Closed,,,,none,For Profit,https://twitter.com/Evindustrial,https://www.facebook.com/people/Ev-Industrial-srl/100051156172589,https://www.linkedin.com/company/ev-industrial-s.r.l.,rental@evindustrial.it,39.0372.84171,,,,,,,,,,,,,,,,"Commerce and Shopping, Transportation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eva's Date,https://www.crunchbase.com/organization/evas-date,"Book online with EVA's DATE, the new totally free service that allows you to quickly book a hairdresser, a beautician, a solarium and a spa available when you want to you, near to you and at the best price, 24 hours on 24, without anticipating the cost.",http://www.evasdate.com,"E-Commerce, Internet, Leisure, Lifestyle","Rome, Lazio, Italy",Booking online beauty services,"3,586,357",2012-01-01,year,1-10,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,Closed,,,,none,For Profit,http://twitter.com/EvasDate,http://www.facebook.com/evasdate,,seo@evasdate.com,,1,,,,,,,,,,,,,,,"Commerce and Shopping, Community and Lifestyle, Internet Services",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eventify,https://www.crunchbase.com/organization/eventify-it,Eventify is a web-based software that aims to make the creation and management of a conference website dead simple. They provide the technology to manage events: - Sell tickets and get registrations for your events - Conference website out-of-the-box - Networking before and after the event,http://eventify.it,"Event Management, Events, SaaS, Software","Bergamo, Lombardia, Italy",Leading technology for your events,"743,970",2014-01-01,year,1-10,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",24124,,Closed,,,,none,For Profit,http://twitter.com/eventifyit,http://www.facebook.com/eventifyit,http://www.linkedin.com/company/eventify-it,hello@eventify.it,+39 345 8447139,2,,,,,,,,,,,,,,,"Events, Media and Entertainment, Software",2,"Dario Ghilardi, Davide Milesi",,,,,,,,,,,,,Less than $1M,,,,,,,,,,,,,,,,,,,
EveryWare Technologies,https://www.crunchbase.com/organization/everyware-technologies,"Everyware Technologies is a spin-off of the University of Milan and wants to become a leader in developing mobile computing solutions by offering location-based services and by preserving, at the same time, users’ privacy in terms of position and displacements.  The first app for mobile devices that uses this technology, as a result of more than 3 years of researches about privacy concerning topics, is PCube (http://pcube.everywaretechnologies.com), available both for iPhone and Android platforms. PCube notifies to the user his friends’ geographic proximity, without releasing to the server any information about his position and allowing, at the same time, to control the precision of the information given to the other users, thanks to a Google Maps interface. It is possible to protect users’ privacy and identity thanks to cryptography, anonymisation and spatial-temporal generalization techniques that allow clouding the data sent to the server. In the near future will be also provided a lot of other services, such as: •	Facebook, Twitter and Foursquare integration with also the chance to post on each one of these social networks •	Chat system and Let’s Meet system with the possibility to talk and plan a meeting with the other users •	Social gaming based on a rewarding system with virtual money The solution we offer has exclusive skills as compared to the competitors (location sharing and geographical proximity services such as Google Latitude, Facebook Places and Foursquare).  For example thanks to Google Latitude it is possible to see the geographical position of a user and be notified if a friend is in proximity (the same of PCube), but this service acquires position data and doesn’t offer a clear control of the precision used by someone in acquiring the position of some other.  Similarly, Facebook Places and Foursquare only offer narrow privacy control to the users and acquire position data (the so called check-in) on their servers with the goal of free sharing between the users and to convey location-based promotions. There is only another app that offers a service based on an effective privacy control system. Its name is Locaccino and it comes from years of researches by a spin-off of Carnegie Mellon University. It allows indicating exactly some areas in which the geographic position can be released, with the possibility to specify when this information is accessible. PCube Technology offers the same functions without delivering to the server any information about the other users’ position. Because of this innovative skills and deployment prospects, one of the main goals is to implement an international patent. Other advantages of EveryWare Technology, that also represent sources of company’s differentiation over a long period of time, are: •	The owning of high technical competences and the ability to quickly acquire new ones, in order to preserve competitiveness in a changing environment. •	The possibility to have the access to a lot of innovative ideas due to the active members’ participation to international research activities.  •	The availability of apps prototypes already realized thanks to scientific research in privacy management field •	Privileged access channels with companies and institutions thanks to the relationships network of the University of Milan.",http://pcube.everywaretechnologies.com,"Internet, Location Based Services, Mobile, Privacy","Milan, Lombardia, Italy","Mobile, App, Privacy, Social Network","2,870,855",2011-01-14,day,1-10,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",20134,,Closed,,,2019-01-01,year,For Profit,http://twitter.com/ewtechprivacy,http://www.facebook.com/ewtech,,info@everywaretechnologies.com,(+39)0250316219,,,,,,,,,,,,,,,,"Data and Analytics, Internet Services, Mobile, Navigation and Mapping, Privacy and Security",,,,,,,,,,,,,,,Less than $1M,,,,,,,,,,,,,,,,,,,
EWE INDUSTRIES,https://www.crunchbase.com/organization/ewe-industries,,http://www.eweindustries.com/,Industrial Design,"Rome, Lazio, Italy",EWE INDUSTRIES is an  industrial design company.,"3,700,487",2013-01-01,year,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,Closed,,,,none,For Profit,https://twitter.com/eweindustries,,,,,,,,,,,,,,,,,,,,"Design, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Exclusive in Italy,https://www.crunchbase.com/organization/exclusive-in-italy,"To book the most prestigious, exclusive collection of apartments, villas, castles and luxury hotels in Italy is easily if you know the right addresses.  We can suggest a villas rental agency, which we used as partner time ago: Exclusive in Italy (with eight offices in Italy) that in 2008 has enlarged itâ€:tm:s business offering hotels, 350 selected exclusive chalet, villas and castles, 80 luxury apartments and the most charming hotels in Italy. The main point for our choice has been the presence of the Company in all of Italy's regions, the personal relationships with the owners and the selection of the right property to match each of customers and their needs, to give the clients the most authentic Italian experience during their stay.  The network of high quality service providers enables the Company to offer access to all of the hidden treasures our culture and traditions have to offer. And: the rental of the most luxurious yachts and jets in the Mediterranean to the organization of creative tours with experts in each field, including cooking classes along side of top chefs and wine tastings with the most exclusive wine producers in Italy, you can choose everything!",http://www.exclusiveinitaly.com,Travel,"Sorrento, Campania, Italy",Exclusive in Italy is a local provider for Villa rental and premium concierge services.,"3,510,356",2000-04-09,day,1-10,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,Closed,,,,none,For Profit,http://twitter.com/xclusiveinitaly,http://www.facebook.com/Exclusive-in-Italy/219597130454,,pgargiulo@exclusiveinitaly.com,+393393323583,,,,,,,,,,,,,,,,Travel and Tourism,,,,,,,,,,,,,,,Less than $1M,,,,,,,,,,,,,,,,,,,
Executive,https://www.crunchbase.com/organization/executive,,https://www.executive.it,"Accounting, Logistics","Lecco, Lombardia, Italy","Executive specializes in account management, category management, logistics, sales analysis, stock management, and store services.","1,870,922",1984-04-04,day,101-250,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,Closed,,,,none,For Profit,,,https://www.linkedin.com/company/executive-spa/,info@executive.it,39 0341.2211,52,,,,,,,,,,,,,,,"Financial Services, Professional Services, Transportation",,,,,,,,,,"Engineering, Operations",34,,,,$50M to $100M,,,,,,,,,,,,,,,,,,,
Exidis,https://www.crunchbase.com/organization/exidis,"Exidis is a device capable of monitoring every physical parameter of interest, from temperature to pressure, from light to acceleration, bringing it into the world of IoT technologies.",https://www.exidis.cloud,"Consulting, Information Services, Information Technology","Cesena, Emilia-Romagna, Italy",Exidis is an information technology company that offers consulting and services.,"1,616,016",2019-01-01,year,1-10,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",47521,,Closed,,,,none,For Profit,,https://www.facebook.com/exidissrl,https://www.linkedin.com/company/exidis-s-r-l,info@exidis.it,+39 370 3073862,,,,,,,,,,,,,,,,"Information Technology, Professional Services",,,,,,,,,,,,,,,$1M to $10M,,,,,,,,,,,,,,,,,,,
Explera,https://www.crunchbase.com/organization/explera,"Explera s.r.l. engages in importing, manufacturing, and marketing products in the molecular biology field for research laboratories in Italy and internationally. It offers instrumentations for DNA sequencing; thermal cyclers; ultra-compact thermal cycling products; photo-documentation systems; small equipments, such as shakers and rotators, multi shakers, shakers-incubators and thermo-shakers, centrifuges and vortexes, thermostats, water baths, dry blocks, and magnetic stirres; centrifuges; and biohazard and PCR cabinets.",http://www.explera.com/,"Biotechnology, Life Science, Manufacturing","Jesi, Marche, Italy","Explera is engages in importing, manufacturing, and marketing products in the molecular biology field for research laboratories.","2,394,065",2003-01-01,year,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",60035,,Closed,2009-08-01,day,2009-08-01,month,For Profit,,,,,+39 07 31 20 09 80,,,,,,,,,,,,,,,,"Biotechnology, Manufacturing, Science and Engineering",,,,M&A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
